adgroup_id,adgroup_name,campaign_name,campaign_type,parsed_model,matched_json_model,launch_kr,preorder_kr,announce_kr,source_tier,match_confidence,model_known,cost_365d,golf_flag
grp-a001-01-000000060792984,S25플러스_사생활보호,○ 갤럭시 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,169459,False
grp-a001-01-000000060792987,아이폰17프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,209181,False
grp-a001-01-000000060792988,아이폰에어_사생활보호,○ 아이폰 파워링크,WEB_SITE,,,,,,,no_model,False,59159,False
grp-a001-01-000000060792989,아이폰16프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,66036,False
grp-a001-01-000000060792990,아이폰15프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,204552,False
grp-a001-01-000000060792991,아이폰17프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,207793,False
grp-a001-01-000000060792992,아이폰16프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,105506,False
grp-a001-01-000000060792993,아이폰16플러스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,8098,False
grp-a001-01-000000060792994,아이폰15프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,36989,False
grp-a001-01-000000060796462,아이폰14프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,9532,False
grp-a001-01-000000060796463,아이폰13_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,15336,False
grp-a001-01-000000060796465,아이폰13프로맥스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,44585,False
grp-a001-01-000000060796466,아이폰12프로맥스_사생활,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_12,,,,,,unresolved,True,4578,False
grp-a001-01-000000060796467,아이폰14프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,104719,False
grp-a001-01-000000060796549,아이폰14플러스_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,51586,False
grp-a001-01-000000060796550,아이폰13프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,26238,False
grp-a001-01-000000060796551,아이폰13미니_사생활보호(품절),○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,5870,False
grp-a001-01-000000060796552,아이폰12미니_사생활,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_12,,,,,,unresolved,True,980,False
grp-a001-01-000000060796704,아이폰12_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_12,,,,,,unresolved,True,9825,False
grp-a001-01-000000060796707,아이폰12프로_사생활보호,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_12,,,,,,unresolved,True,38505,False
grp-a001-01-000000060809909,노트20울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,note:노트20울트라,,,,,,unresolved,True,62917,False
grp-a001-01-000000060823525,골프버디필름(스마트스토어)_PC,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,302328,True
grp-a001-01-000000060823768,셀카봉,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,429592,False
grp-a001-01-000000060823769,방수팩,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,1677,False
grp-a001-01-000000060823923,맥세이프카드지갑(가죽),○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,13305,False
grp-a001-01-000000060823924,맥세이프케이스_아이폰17,○ 기타 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,33411,False
grp-a001-01-000000060823925,맥세이프그립톡,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,160,False
grp-a001-01-000000060823926,도어락_사생활보호,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,2850,False
grp-a001-01-000000060824081,도어락_지문방지,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,6363,False
grp-a001-01-000000060824082,지문방지필름,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,277362,False
grp-a001-01-000000060824084,종이질감필름_아이패드,○ 기타 파워링크,WEB_SITE,ipad:generic_gen_unknown,,,,,,unresolved,True,70129,False
grp-a001-01-000000060824085,지문방지필름_LG,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,3685,False
grp-a001-01-000000060824088,사생활보호필름,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,279807,False
grp-a001-01-000000060824108,강화유리필름,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,73263,False
grp-a001-01-000000060824109,일반필름,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,74566,False
grp-a001-01-000000060824110,종이질감필름_태블릿,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,6555,False
grp-a001-01-000000060824113,갤럭시워치 스트랩,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,30246,False
grp-a001-01-000000060824785,일미리케이스_S22시리즈,○ 기타 파워링크,WEB_SITE,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,530,False
grp-a001-01-000000060824786,일미리케이스_S24시리즈,○ 기타 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,31198,False
grp-a001-01-000000060824882,A7_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,29556,False
grp-a001-01-000000060824932,A7라이트_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,27517,False
grp-a001-01-000000060824935,A8(2022)_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,22284,False
grp-a001-01-000000060824936,A9플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:A9+,갤럭시탭 A9+,2023-11-02,,2023-11-02,press,exact,True,128164,False
grp-a001-01-000000060825654,A9_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,20183,False
grp-a001-01-000000060825655,S5e_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,23507,False
grp-a001-01-000000060825656,S6라이트_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,97772,False
grp-a001-01-000000060825657,S6_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,86738,False
grp-a001-01-000000060825704,S7플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,70204,False
grp-a001-01-000000060825705,S7_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,52279,False
grp-a001-01-000000060825706,S7FE_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,68500,False
grp-a001-01-000000060825707,S8울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,49491,False
grp-a001-01-000000060825794,S8플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,35203,False
grp-a001-01-000000060825796,S8_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,59061,False
grp-a001-01-000000060825797,S9울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,34953,False
grp-a001-01-000000060825798,S9플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,96007,False
grp-a001-01-000000060825799,S9_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,87593,False
grp-a001-01-000000060825800,S9FE플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,39775,False
grp-a001-01-000000060825801,S9FE_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,159535,False
grp-a001-01-000000060825802,S10울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,83251,False
grp-a001-01-000000060826103,S10플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,152782,False
grp-a001-01-000000060826106,S10FE플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,170809,False
grp-a001-01-000000060826107,S10FE_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,257703,False
grp-a001-01-000000060826108,S11울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,275398,False
grp-a001-01-000000060826110,S11_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,296232,False
grp-a001-01-000000060841229,프로M47세대(11인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,22873,False
grp-a001-01-000000060841400,10세대(10.9인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:10,아이패드 10세대(10.9인치),2022-11-30,2022-11-17,2022-10-18,press,exact,True,5963,False
grp-a001-01-000000060841560,에어4-5세대(10.9인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:air5|ipad:air4,,,,,,unresolved,True,619,False
grp-a001-01-000000060841575,에어6-7세대(11인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,33303,False
grp-a001-01-000000060841577,미니6-7세대(8.3인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:mini6|ipad:mini7,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),2021-11-02,2021-10-21,2021-09-15,press,fuzzy,True,45002,False
grp-a001-01-000000060841579,프로M47세대(13인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,4102,False
grp-a001-01-000000060841580,프로3-4-5세대(11인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro3-5,,,,,,unresolved,True,23493,False
grp-a001-01-000000060841581,프로3-4-5-6세대(12.9인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,39238,False
grp-a001-01-000000060841582,7-8-9세대(10.2인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:UNKNOWN_9,,,,,,unresolved,True,48039,False
grp-a001-01-000000060841583,10세대(10.9인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:10,아이패드 10세대(10.9인치),2022-11-30,2022-11-17,2022-10-18,press,exact,True,204568,False
grp-a001-01-000000060841584,프로3-4-5세대(11인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro3-5,,,,,,unresolved,True,63058,False
grp-a001-01-000000060842559,프로3-4-5-6세대(12.9인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,125728,False
grp-a001-01-000000060842560,프로M45세대(11인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,2847,False
grp-a001-01-000000060842564,프로M47세대(13인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,46638,False
grp-a001-01-000000060842565,미니6-7세대(8.3인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:mini6|ipad:mini7,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),2021-11-02,2021-10-21,2021-09-15,press,fuzzy,True,71605,False
grp-a001-01-000000060842566,에어4-5세대(10.9인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:air5|ipad:air4,,,,,,unresolved,True,127992,False
grp-a001-01-000000060842733,에어6-7세대(11인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,11858,False
grp-a001-01-000000060842734,에어6-7세대(13인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,103563,False
grp-a001-01-000000060842824,에어6-7세대(13인치)_6H BLC,○ P. 아이패드 파워링크,WEB_SITE,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,6722,False
grp-a001-01-000000060843107,S11울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,52889,False
grp-a001-01-000000060843258,S11_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,61445,False
grp-a001-01-000000060843261,S10울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,10382,False
grp-a001-01-000000060843263,S10플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,61638,False
grp-a001-01-000000060843265,S10FE_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,24458,False
grp-a001-01-000000060843278,S10FE플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,27638,False
grp-a001-01-000000060843279,S9_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,8812,False
grp-a001-01-000000060843280,S9울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,5100,False
grp-a001-01-000000060843281,S9플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,8188,False
grp-a001-01-000000060843310,S9FE_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,13051,False
grp-a001-01-000000060843311,S9FE플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,11296,False
grp-a001-01-000000060843312,S8_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,10932,False
grp-a001-01-000000060843313,S8울트라_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,33337,False
grp-a001-01-000000060843314,S8플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,46188,False
grp-a001-01-000000060843406,S7_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,12938,False
grp-a001-01-000000060843407,S7플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,10955,False
grp-a001-01-000000060843408,S7FE_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,13871,False
grp-a001-01-000000060843409,A9_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:구형,,,,,,unresolved,True,16866,False
grp-a001-01-000000060843410,A9플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,galaxy_tab:A9+,갤럭시탭 A9+,2023-11-02,,2023-11-02,press,exact,True,30315,False
grp-a001-01-000000060858091,카메라필름_아이폰,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,32169,False
grp-a001-01-000000060858092,일미리케이스_플립7,○ 기타 파워링크,WEB_SITE,galaxy_z_flip:7,갤럭시 Z 플립7,2025-07-25,2025-07-15,,press,exact,True,25951,False
grp-a001-01-000000060865149,일미리케이스_폴드7,○ 기타 파워링크,WEB_SITE,galaxy_z_fold:7,갤럭시 Z 폴드7,2025-07-25,2025-07-15,,press,exact,True,7049,False
grp-a001-01-000000060866006,골프버디필름(자사몰),○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,73690,True
grp-a001-01-000000060868357,아이폰SE2_지문방지,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_SE2,,,,,,unresolved,True,83147,False
grp-a001-01-000000060868358,아이폰SE3_지문방지,○ 아이폰 파워링크,WEB_SITE,iphone:UNKNOWN_SE3,,,,,,unresolved,True,43736,False
grp-a001-01-000000060868899,갤럭시필름,○ 기타 파워링크,WEB_SITE,,,,,,,no_model,False,19347,False
grp-a001-01-000000061108461,지문방지-1769481954482,○ 갤럭시 파워링크,WEB_SITE,,,,,,,no_model,False,36480,False
grp-a001-01-000000061871554,S25울트라_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,7425,False
grp-a001-01-000000061883424,S25_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,3978,False
grp-a001-01-000000061883426,S25플러스_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,4368,False
grp-a001-01-000000061883430,S24울트라_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,7560,False
grp-a001-01-000000061883437,S24플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,2695,False
grp-a001-01-000000061883438,S24_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,17660,False
grp-a001-01-000000061883745,S26플러스_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,6490,False
grp-a001-01-000000061883746,S26울트라_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,18080,False
grp-a001-01-000000061883792,S26_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,galaxy_s:S26,갤럭시 S26 (+/울트라),2026-03-11,2026-02-27,2026-02-25,official,exact,True,16040,False
grp-a001-01-000000061883886,17_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,2240,False
grp-a001-01-000000061883887,17에어_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,2351,False
grp-a001-01-000000061883888,16프로_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,9970,False
grp-a001-01-000000061883889,16프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,2708,False
grp-a001-01-000000061883890,16_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,7250,False
grp-a001-01-000000061883891,16플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,670,False
grp-a001-01-000000061883892,15프로_맥(품절),○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,6850,False
grp-a001-01-000000061883893,15프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,1858,False
grp-a001-01-000000061883895,15_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,7150,False
grp-a001-01-000000061883896,15플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,2210,False
grp-a001-01-000000061883897,14프로_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,5176,False
grp-a001-01-000000061883898,14프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,2028,False
grp-a001-01-000000061883899,14_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,3690,False
grp-a001-01-000000061883900,14플러스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,2810,False
grp-a001-01-000000061883901,13프로_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,6190,False
grp-a001-01-000000061883902,13프로맥스_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,1860,False
grp-a001-01-000000061883903,13_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,840,False
grp-a001-01-000000061883904,13미니_맥,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,3330,False
grp-a001-01-000000061924085,13_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,860,False
grp-a001-01-000000061924086,13미니_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,3780,False
grp-a001-01-000000061924087,13프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,1245,False
grp-a001-01-000000061924088,13프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_13,,,,,,unresolved,True,490,False
grp-a001-01-000000061924089,14_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,470,False
grp-a001-01-000000061924090,14프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,2800,False
grp-a001-01-000000061924091,14프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,0,False
grp-a001-01-000000061924092,14플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:UNKNOWN_14,,,,,,unresolved,True,500,False
grp-a001-01-000000061924093,15_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,500,False
grp-a001-01-000000061924094,15프로_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,0,False
grp-a001-01-000000061924107,15프로맥스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,3250,False
grp-a001-01-000000061924108,15플러스_일,○ [P_Test]소다케이스 파워링크,WEB_SITE,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,5960,False
